average_reward_per_step
-1.1823157
-1.300758175
-1.3244358399999998
-1.4952831599999998
-0.7908432550000001
-0.6454685499999999
-1.162676595
-0.70387611
-0.912491635
-0.92830899
-0.950036285
-0.945721245
-0.485947515
-0.8325898100000001
-0.808988625
-0.602216715
-0.587620915
-0.644788835
-0.8390562500000001
-0.46592928499999997
-0.492255605
-0.60424781
-0.466464165
-0.54179165
-0.5864695950000001
-0.44909302500000003
-0.412150715
-0.71377966
-0.77017577
-0.43060018499999997
-0.42439203999999997
-0.37548449
-0.46547297
-0.5858059999999999
-0.435365475
-0.40238305500000004
-0.37437285000000003
-0.39493135
-0.38014833000000003
-0.46700993500000004
-0.381664535
-0.492761715
-0.653806865
-0.37292748000000003
-0.47349665
-0.5292670549999999
-0.45119093499999996
-0.41063495000000005
-0.35998976499999996
-0.36502409
-0.394090775
-0.3267996
-0.33672193499999997
-0.346153705
-0.33467316500000005
-0.401286105
-0.31690609
-0.38178762
-0.314710475
-0.44584453
-0.38444331499999995
-0.32828893000000003
-0.34469980499999997
-0.34012065999999996
-0.327143945
-0.393286045
-0.370599225
-0.31970417
-0.331333665
-0.33620402
-0.33454001499999997
-0.34044818499999996
-0.34551075
-0.350914295
-0.32621106
-0.334632875
-0.38276300999999996
-0.35869583
-0.370464075
-0.33478831
-0.34064023
-0.363063315
-0.329680205
-0.32967047
-0.34138632
-0.34819608
-0.3495737
-0.33442882500000004
-0.341573955
-0.332529135
-0.339269275
-0.31839587999999996
-0.375899485
-0.31707889
-0.3071887
-0.31457539
-0.350215835
-0.32466323
-0.31980199
-0.321032595
-0.33013102000000005
-0.30122986
-0.309340735
-0.34625671500000005
-0.3329984
-0.34746969499999997
-0.31165574500000004
-0.333302875
-0.31920029
-0.32166936999999995
-0.34299086500000003
-0.336472975
-0.3584153
-0.343720305
-0.32292128
-0.3110801
-0.33701709
-0.34045759
-0.31792317000000003
-0.32488563
-0.32257182
-0.340818165
-0.336094475
-0.32826100500000005
-0.32275721500000004
-0.3438187
-0.34047592000000004
-0.311234105
-0.321140945
-0.31314372
-0.35068808500000004
-0.321325615
-0.31517708
-0.2944982
-0.326312585
-0.32115232
-0.33084529500000004
-0.346437885
-0.332807405
-0.324789565
-0.322743615
-0.3348675
-0.32221733
-0.32792890999999996
-0.33651423
-0.31145983
-0.334316945
-0.33785178000000005
-0.33228798
-0.304601385
-0.32714514
-0.313007075
-0.33598318499999996
-0.33838643500000004
-0.30085321
-0.333895135
-0.31171407500000003
-0.34206055
-0.32242292499999997
-0.31501604
-0.29093314
-0.33334208
-0.354929585
-0.31559745499999997
-0.32105160499999996
-0.328584315
-0.33004308000000004
-0.33495505000000003
-0.354895005
-0.321765985
-0.315808655
-0.32066477499999996
-0.32275962999999996
-0.325712155
-0.32580552500000004
-0.32417918999999995
-0.33424267999999996
-0.33585529000000003
-0.31699483
-0.32469689
-0.32128864
-0.338218945
-0.340222635
-0.323518025
-0.328224585
-0.33146639
-0.32306638
-0.33349246
-0.32597462
-0.325243045
-0.33306705000000003
-0.32025627
-0.3073712
-0.301322255
-0.31506106500000003
-0.309062715
-0.33052977499999997
-0.30940270000000003
-0.33514184999999996
-0.30818274
-0.32129907
-0.338599545
-0.32326090999999996
-0.35033613
-0.322871545
-0.331832265
-0.288888615
-0.31372013
-0.33956019499999995
-0.32054477
-0.32918086
-0.30216033
-0.33708059
-0.31209546
-0.318270945
-0.31890382
-0.30661072
-0.3276976
-0.332195185
-0.323693035
-0.321711375
-0.32938297499999997
-0.32408439
-0.327225165
-0.32836947
-0.343776485
-0.299907555
-0.294418785
-0.30051857
-0.3346372
-0.29471659
-0.32674685
-0.339715225
-0.32829982
-0.32936298999999997
-0.30203157
-0.32221631
-0.317015
-0.35465426
-0.34546509999999997
-0.33730002
-0.337377045
-0.31681894
-0.33241732
-0.32797611000000004
-0.298918645
-0.32726076
-0.33215982
-0.337732625
-0.32243746
-0.325190755
-0.309945715
-0.320556665
-0.30449564
-0.336137745
-0.30945922
-0.32808931
-0.33327436
-0.300356445
-0.32371803499999996
-0.3422813
-0.320941755
-0.31602616
-0.30614885999999997
-0.317165085
-0.33501289
-0.33951101
-0.32252971
-0.34071651000000003
-0.326350615
-0.304354925
-0.32467612500000004
-0.285288485
-0.318664335
-0.32450230500000005
-0.323938195
-0.30582886
-0.34058262
-0.32863352
-0.332101255
-0.32506596000000004
-0.31950494500000004
-0.300190945
-0.33013896000000004
-0.3229567
-0.33150659
-0.31518954
-0.323171585
-0.31288355500000004
-0.317788415
-0.32052506999999997
-0.32147036
-0.324884505
-0.3193659
-0.2993088
-0.31491935000000004
-0.32751634
-0.34477732000000005
-0.328382245
-0.31804716
-0.289435075
-0.329046325
-0.307332145
-0.33075834
-0.345018695
-0.3337399
-0.31615102
-0.344134715
-0.31132300999999996
-0.322782385
-0.31443183
-0.32491636999999995
-0.32703902
-0.32503943999999996
-0.32847592
-0.326618815
-0.348743515
-0.319561685
-0.34290957
-0.309674785
-0.31902463999999997
-0.317167765
-0.34240365500000003
-0.318980785
-0.29302512000000003
-0.30204397
-0.311113115
-0.318176905
-0.311642765
-0.33319637999999996
-0.322211115
-0.32260916500000003
-0.31565201
-0.316608295
-0.298887
-0.30692073000000003
-0.336512975
-0.324511725
-0.309023145
-0.320380145
-0.319019425
-0.31976485
-0.32262636
-0.306489775
-0.309306335
-0.3235183
-0.33858469
-0.34222331500000003
-0.34835802
-0.329974045
-0.31658067500000003
-0.31433241
-0.32484548500000004
-0.312901935
-0.3343412
-0.309421655
-0.31306222
-0.31371669
-0.32514204999999996
-0.32015343
-0.328436785
-0.30224017
-0.33167557000000003
-0.32590794
-0.318177535
-0.32557749999999996
-0.29361444
-0.331975315
-0.34048588
-0.32107446500000003
-0.29962342
-0.316502105
-0.307832275
-0.33064597
-0.32625376
-0.31059846
-0.308091245
-0.330041435
-0.311481485
-0.29907512
-0.32412746499999995
-0.31386314
-0.327494295
-0.32286214999999996
-0.331769965
-0.32968447500000003
-0.335385975
-0.318955525
-0.33163014500000004
-0.33773787
-0.31496477500000003
-0.32680028
-0.32084539999999995
-0.308286275
-0.31993965
-0.344431765
-0.32218653
-0.31873583499999997
-0.341590055
-0.320772885
-0.311615815
-0.326443965
-0.322654925
-0.30761456
-0.33231676
-0.288524525
-0.32400216
-0.3356252
-0.30347074500000004
-0.32439760999999995
-0.32108802500000005
-0.300918085
-0.315074805
-0.34318732500000004
-0.33274260499999997
-0.3334045
-0.3404564
-0.31287344
-0.28956156499999997
-0.327024655
-0.32434799499999994
-0.31705092
-0.310461315
-0.304064035
-0.33207521999999995
-0.35219917
-0.32393673999999995
-0.316217545
-0.35320300000000004
-0.32252671
-0.317681335
-0.32052224
-0.316931565
